root_symbol,expiration_date,strike,put_call,undly_symbol,start_date,end_date,implied_volatility_1545,trade_volume,open_interest,implied_underlying_price_1545,active_underlying_price_1545
SPX,2/22/2014,1950,p,^SPX,10/21/2013,2/21/2014,0.0963,0,0,1841.72,1841.72
SPX,2/22/2014,1955,c,^SPX,12/10/2013,2/21/2014,0.1044,17,36,1841.72,1841.72
SPX,2/22/2014,1955,p,^SPX,12/10/2013,2/21/2014,0.0957,0,0,1841.72,1841.72
SPX,2/22/2014,1960,c,^SPX,10/22/2013,2/21/2014,0.1048,57,3407,1841.72,1841.72
SPX,2/22/2014,1960,p,^SPX,10/22/2013,2/21/2014,0.0959,0,0,1841.72,1841.72
SPX,2/22/2014,1965,c,^SPX,12/10/2013,2/21/2014,0.1055,33,50,1841.72,1841.72
SPX,2/22/2014,1965,p,^SPX,12/10/2013,2/21/2014,0.0957,0,0,1841.72,1841.72
SPX,2/22/2014,1970,c,^SPX,11/19/2013,2/21/2014,0.106,13,247,1841.72,1841.72
SPX,2/22/2014,1970,p,^SPX,11/19/2013,2/21/2014,0.0949,0,0,1841.72,1841.72
SPX,2/22/2014,1975,c,^SPX,10/21/2013,2/21/2014,0.1068,38,36617,1841.72,1841.72
SPX,2/22/2014,1975,p,^SPX,10/21/2013,2/21/2014,0.0989,0,0,1841.72,1841.72
SPX,2/22/2014,1980,c,^SPX,11/19/2013,2/21/2014,0.1074,35,25,1841.72,1841.72
SPX,2/22/2014,1980,p,^SPX,11/19/2013,2/21/2014,0.0931,0,0,1841.72,1841.72
SPX,2/22/2014,1985,c,^SPX,12/10/2013,2/21/2014,0.1085,0,10,1841.72,1841.72
SPX,2/22/2014,1985,p,^SPX,12/10/2013,2/21/2014,0.0926,0,0,1841.72,1841.72
SPX,2/22/2014,1990,c,^SPX,11/19/2013,2/21/2014,0.1095,2,25,1841.72,1841.72
SPX,2/22/2014,1990,p,^SPX,11/19/2013,2/21/2014,0.0913,0,0,1841.72,1841.72
SPX,2/22/2014,1995,c,^SPX,12/10/2013,2/21/2014,0.1113,0,12,1841.72,1841.72
SPX,2/22/2014,1995,p,^SPX,12/10/2013,2/21/2014,0.0884,0,0,1841.72,1841.72
SPX,2/22/2014,2000,c,^SPX,10/21/2013,2/21/2014,0.1119,292,12132,1841.72,1841.72
SPX,2/22/2014,2000,p,^SPX,10/21/2013,2/21/2014,0.0964,260,11672,1841.72,1841.72
SPX,2/22/2014,2025,c,^SPX,11/5/2013,2/21/2014,0.1184,0,8,1841.72,1841.72
SPX,2/22/2014,2050,c,^SPX,11/5/2013,2/21/2014,0.1274,0,67,1841.72,1841.72
SPX,2/22/2014,2075,c,^SPX,11/5/2013,2/21/2014,0.124,0,2,1841.72,1841.72
SPX,2/22/2014,2100,c,^SPX,10/21/2013,2/21/2014,0.1372,900,202,1841.72,1841.72
SPX,3/22/2014,150,p,^SPX,12/3/2013,3/21/2014,1.8121,0,0,1839.75,1839.75
SPX,3/22/2014,200,p,^SPX,3/18/2013,3/21/2014,1.599,0,26,1839.75,1839.75
SPX,3/22/2014,250,p,^SPX,3/18/2013,3/21/2014,1.4346,0,54,1839.75,1839.75
SPX,3/22/2014,300,p,^SPX,3/18/2013,3/21/2014,1.3044,0,117,1839.75,1839.75
SPX,3/22/2014,350,p,^SPX,3/18/2013,3/21/2014,1.1945,0,9,1839.75,1839.75
SPX,3/22/2014,400,c,^SPX,3/18/2013,3/21/2014,0.9353,0,1875,1839.75,1839.75
SPX,3/22/2014,400,p,^SPX,3/18/2013,3/21/2014,1.0992,0,18,1839.75,1839.75
SPX,3/22/2014,450,c,^SPX,3/18/2013,3/21/2014,0.9068,0,0,1839.75,1839.75
SPX,3/22/2014,450,p,^SPX,3/18/2013,3/21/2014,1.0158,0,0,1839.75,1839.75
SPX,3/22/2014,500,c,^SPX,3/18/2013,3/21/2014,0.8704,0,2361,1839.75,1839.75
SPX,3/22/2014,500,p,^SPX,3/18/2013,3/21/2014,0.9414,0,2440,1839.75,1839.75
SPX,3/22/2014,550,c,^SPX,3/18/2013,3/21/2014,0.8262,0,0,1839.75,1839.75
SPX,3/22/2014,550,p,^SPX,3/18/2013,3/21/2014,0.8744,0,0,1839.75,1839.75
SPX,3/22/2014,600,c,^SPX,3/18/2013,3/21/2014,0.7839,0,0,1839.75,1839.75
SPX,3/22/2014,600,p,^SPX,3/18/2013,3/21/2014,0.8134,0,275,1839.75,1839.75
SPX,3/22/2014,650,c,^SPX,3/18/2013,3/21/2014,0.7413,0,0,1839.75,1839.75
SPX,3/22/2014,650,p,^SPX,3/18/2013,3/21/2014,0.7574,0,10,1839.75,1839.75
SPX,3/22/2014,700,c,^SPX,3/18/2013,3/21/2014,0.7002,0,66,1839.75,1839.75
SPX,3/22/2014,700,p,^SPX,3/18/2013,3/21/2014,0.7056,0,188,1839.75,1839.75
SPX,3/22/2014,725,c,^SPX,3/18/2013,3/21/2014,0.6884,0,0,1839.75,1839.75
SPX,3/22/2014,725,p,^SPX,3/18/2013,3/21/2014,0.6811,0,287,1839.75,1839.75
SPX,3/22/2014,750,c,^SPX,3/18/2013,3/21/2014,0.6752,0,0,1839.75,1839.75
SPX,3/22/2014,750,p,^SPX,3/18/2013,3/21/2014,0.6576,0,475,1839.75,1839.75
SPX,3/22/2014,775,c,^SPX,3/18/2013,3/21/2014,0.6483,0,0,1839.75,1839.75
SPX,3/22/2014,775,p,^SPX,3/18/2013,3/21/2014,0.6346,0,608,1839.75,1839.75
SPX,3/22/2014,800,c,^SPX,3/18/2013,3/21/2014,0.6346,0,0,1839.75,1839.75
SPX,3/22/2014,800,p,^SPX,3/18/2013,3/21/2014,0.6125,0,10601,1839.75,1839.75
SPX,3/22/2014,825,c,^SPX,3/18/2013,3/21/2014,0.6094,0,0,1839.75,1839.75
SPX,3/22/2014,825,p,^SPX,3/18/2013,3/21/2014,0.5912,0,939,1839.75,1839.75
SPX,3/22/2014,850,c,^SPX,3/18/2013,3/21/2014,0.5961,0,0,1839.75,1839.75
SPX,3/22/2014,850,p,^SPX,3/18/2013,3/21/2014,0.5769,0,2939,1839.75,1839.75
SPX,3/22/2014,875,c,^SPX,3/18/2013,3/21/2014,0.5723,0,0,1839.75,1839.75
SPX,3/22/2014,875,p,^SPX,3/18/2013,3/21/2014,0.5565,0,645,1839.75,1839.75
SPX,3/22/2014,900,c,^SPX,3/18/2013,3/21/2014,0.5586,2,1420,1839.75,1839.75
SPX,3/22/2014,900,p,^SPX,3/18/2013,3/21/2014,0.5365,1,5216,1839.75,1839.75
SPX,3/22/2014,925,c,^SPX,3/18/2013,3/21/2014,0.5449,0,0,1839.75,1839.75
SPX,3/22/2014,925,p,^SPX,3/18/2013,3/21/2014,0.5172,0,385,1839.75,1839.75
SPX,3/22/2014,950,c,^SPX,3/18/2013,3/21/2014,0.523,0,1563,1839.75,1839.75
SPX,3/22/2014,950,p,^SPX,3/18/2013,3/21/2014,0.4983,0,5002,1839.75,1839.75
SPX,3/22/2014,975,c,^SPX,3/18/2013,3/21/2014,0.5092,0,0,1839.75,1839.75
SPX,3/22/2014,975,p,^SPX,3/18/2013,3/21/2014,0.4853,0,423,1839.75,1839.75
SPX,3/22/2014,1000,c,^SPX,3/18/2013,3/21/2014,0.4954,100,29497,1839.75,1839.75
SPX,3/22/2014,1000,p,^SPX,3/18/2013,3/21/2014,0.4676,0,38850,1839.75,1839.75
SPX,3/22/2014,1025,c,^SPX,3/18/2013,3/21/2014,0.4812,0,0,1839.75,1839.75
SPX,3/22/2014,1025,p,^SPX,3/18/2013,3/21/2014,0.4546,0,699,1839.75,1839.75
SPX,3/22/2014,1050,c,^SPX,3/18/2013,3/21/2014,0.467,0,1000,1839.75,1839.75
SPX,3/22/2014,1050,p,^SPX,3/18/2013,3/21/2014,0.4371,0,3710,1839.75,1839.75
SPX,3/22/2014,1075,c,^SPX,3/18/2013,3/21/2014,0.4526,0,0,1839.75,1839.75
SPX,3/22/2014,1075,p,^SPX,3/18/2013,3/21/2014,0.4278,0,5317,1839.75,1839.75
SPX,3/22/2014,1080,c,^SPX,11/19/2013,3/21/2014,0.4487,0,4,1839.75,1839.75
SPX,3/22/2014,1080,p,^SPX,11/19/2013,3/21/2014,0.4207,0,0,1839.75,1839.75
SPX,3/22/2014,1100,c,^SPX,3/18/2013,3/21/2014,0.4382,0,515,1839.75,1839.75
SPX,3/22/2014,1100,p,^SPX,3/18/2013,3/21/2014,0.4034,0,9478,1839.75,1839.75
SPX,3/22/2014,1120,c,^SPX,11/19/2013,3/21/2014,0.4275,0,0,1839.75,1839.75
SPX,3/22/2014,1120,p,^SPX,11/19/2013,3/21/2014,0.3975,0,1,1839.75,1839.75
SPX,3/22/2014,1125,c,^SPX,3/18/2013,3/21/2014,0.4238,0,0,1839.75,1839.75
SPX,3/22/2014,1125,p,^SPX,3/18/2013,3/21/2014,0.387,0,2581,1839.75,1839.75
SPX,3/22/2014,1140,c,^SPX,11/19/2013,3/21/2014,0.4167,0,0,1839.75,1839.75
SPX,3/22/2014,1140,p,^SPX,11/19/2013,3/21/2014,0.3907,0,1,1839.75,1839.75
SPX,3/22/2014,1150,c,^SPX,3/18/2013,3/21/2014,0.4131,0,85,1839.75,1839.75
SPX,3/22/2014,1150,p,^SPX,3/18/2013,3/21/2014,0.3841,0,20726,1839.75,1839.75
SPX,3/22/2014,1160,c,^SPX,11/19/2013,3/21/2014,0.402,0,0,1839.75,1839.75
SPX,3/22/2014,1160,p,^SPX,11/19/2013,3/21/2014,0.3747,0,1,1839.75,1839.75
SPX,3/22/2014,1175,c,^SPX,3/18/2013,3/21/2014,0.4018,0,0,1839.75,1839.75
SPX,3/22/2014,1175,p,^SPX,3/18/2013,3/21/2014,0.3707,0,5227,1839.75,1839.75
SPX,3/22/2014,1180,c,^SPX,11/19/2013,3/21/2014,0.3981,0,0,1839.75,1839.75
SPX,3/22/2014,1180,p,^SPX,11/19/2013,3/21/2014,0.3648,0,1,1839.75,1839.75
SPX,3/22/2014,1200,c,^SPX,3/18/2013,3/21/2014,0.3899,0,6,1839.75,1839.75
SPX,3/22/2014,1200,p,^SPX,3/18/2013,3/21/2014,0.3596,5,17004,1839.75,1839.75
SPX,3/22/2014,1220,c,^SPX,11/19/2013,3/21/2014,0.3811,0,0,1839.75,1839.75
SPX,3/22/2014,1220,p,^SPX,11/19/2013,3/21/2014,0.3446,0,1,1839.75,1839.75
SPX,3/22/2014,1225,c,^SPX,3/18/2013,3/21/2014,0.3775,0,0,1839.75,1839.75
SPX,3/22/2014,1225,p,^SPX,3/18/2013,3/21/2014,0.3438,0,4198,1839.75,1839.75
SPX,3/22/2014,1240,c,^SPX,11/19/2013,3/21/2014,0.3719,0,0,1839.75,1839.75
SPX,3/22/2014,1240,p,^SPX,11/19/2013,3/21/2014,0.3386,0,1,1839.75,1839.75
SPX,3/22/2014,1250,c,^SPX,3/18/2013,3/21/2014,0.3649,0,186,1839.75,1839.75
SPX,3/22/2014,1250,p,^SPX,3/18/2013,3/21/2014,0.338,0,17223,1839.75,1839.75
SPX,3/22/2014,1260,c,^SPX,11/19/2013,3/21/2014,0.3624,0,0,1839.75,1839.75
SPX,3/22/2014,1260,p,^SPX,11/19/2013,3/21/2014,0.3299,0,4,1839.75,1839.75
SPX,3/22/2014,1270,c,^SPX,12/17/2013,3/21/2014,0.3575,0,0,1839.75,1839.75
SPX,3/22/2014,1270,p,^SPX,12/17/2013,3/21/2014,0.3321,0,0,1839.75,1839.75
SPX,3/22/2014,1275,c,^SPX,3/18/2013,3/21/2014,0.354,0,0,1839.75,1839.75
SPX,3/22/2014,1275,p,^SPX,3/18/2013,3/21/2014,0.324,0,862,1839.75,1839.75
SPX,3/22/2014,1280,c,^SPX,11/19/2013,3/21/2014,0.3526,0,63,1839.75,1839.75
SPX,3/22/2014,1280,p,^SPX,11/19/2013,3/21/2014,0.3242,0,73,1839.75,1839.75
SPX,3/22/2014,1290,c,^SPX,12/17/2013,3/21/2014,0.3476,0,0,1839.75,1839.75
SPX,3/22/2014,1290,p,^SPX,12/17/2013,3/21/2014,0.3238,0,0,1839.75,1839.75
SPX,3/22/2014,1300,c,^SPX,3/18/2013,3/21/2014,0.3444,0,8,1839.75,1839.75
SPX,3/22/2014,1300,p,^SPX,3/18/2013,3/21/2014,0.3214,0,59742,1839.75,1839.75
SPX,3/22/2014,1310,c,^SPX,12/17/2013,3/21/2014,0.3375,0,0,1839.75,1839.75
SPX,3/22/2014,1310,p,^SPX,12/17/2013,3/21/2014,0.3163,0,0,1839.75,1839.75
SPX,3/22/2014,1320,c,^SPX,9/18/2013,3/21/2014,0.3341,0,12,1839.75,1839.75
SPX,3/22/2014,1320,p,^SPX,9/18/2013,3/21/2014,0.3088,0,130,1839.75,1839.75
SPX,3/22/2014,1325,c,^SPX,3/18/2013,3/21/2014,0.3255,0,1393,1839.75,1839.75
SPX,3/22/2014,1325,p,^SPX,3/18/2013,3/21/2014,0.3103,1,12214,1839.75,1839.75
SPX,3/22/2014,1330,c,^SPX,12/17/2013,3/21/2014,0.3305,0,0,1839.75,1839.75
SPX,3/22/2014,1330,p,^SPX,12/17/2013,3/21/2014,0.3049,0,1,1839.75,1839.75
SPX,3/22/2014,1340,c,^SPX,11/19/2013,3/21/2014,0.3267,0,0,1839.75,1839.75
SPX,3/22/2014,1340,p,^SPX,11/19/2013,3/21/2014,0.3009,0,10,1839.75,1839.75
SPX,3/22/2014,1350,c,^SPX,3/18/2013,3/21/2014,0.3213,0,75,1839.75,1839.75
SPX,3/22/2014,1350,p,^SPX,3/18/2013,3/21/2014,0.3027,10,17530,1839.75,1839.75
SPX,3/22/2014,1360,c,^SPX,9/18/2013,3/21/2014,0.3172,0,2,1839.75,1839.75
SPX,3/22/2014,1360,p,^SPX,9/18/2013,3/21/2014,0.2925,0,5,1839.75,1839.75
SPX,3/22/2014,1370,c,^SPX,12/17/2013,3/21/2014,0.313,0,0,1839.75,1839.75
SPX,3/22/2014,1370,p,^SPX,12/17/2013,3/21/2014,0.2891,0,4,1839.75,1839.75
SPX,3/22/2014,1375,c,^SPX,3/18/2013,3/21/2014,0.3096,0,0,1839.75,1839.75
SPX,3/22/2014,1375,p,^SPX,3/18/2013,3/21/2014,0.2904,0,12592,1839.75,1839.75
SPX,3/22/2014,1380,c,^SPX,11/19/2013,3/21/2014,0.3087,0,0,1839.75,1839.75
SPX,3/22/2014,1380,p,^SPX,11/19/2013,3/21/2014,0.2863,0,24,1839.75,1839.75
SPX,3/22/2014,1390,c,^SPX,12/17/2013,3/21/2014,0.3043,0,0,1839.75,1839.75
SPX,3/22/2014,1390,p,^SPX,12/17/2013,3/21/2014,0.2825,0,4,1839.75,1839.75
SPX,3/22/2014,1400,c,^SPX,3/18/2013,3/21/2014,0.2998,0,758,1839.75,1839.75
SPX,3/22/2014,1400,p,^SPX,3/18/2013,3/21/2014,0.2829,92,31587,1839.75,1839.75
SPX,3/22/2014,1410,c,^SPX,12/17/2013,3/21/2014,0.2951,0,0,1839.75,1839.75
SPX,3/22/2014,1410,p,^SPX,12/17/2013,3/21/2014,0.2751,0,3,1839.75,1839.75
SPX,3/22/2014,1420,c,^SPX,9/18/2013,3/21/2014,0.2904,0,31,1839.75,1839.75
SPX,3/22/2014,1420,p,^SPX,9/18/2013,3/21/2014,0.2735,0,27,1839.75,1839.75
SPX,3/22/2014,1425,c,^SPX,3/18/2013,3/21/2014,0.2838,0,566,1839.75,1839.75
SPX,3/22/2014,1425,p,^SPX,3/18/2013,3/21/2014,0.2683,2,20115,1839.75,1839.75
SPX,3/22/2014,1430,c,^SPX,12/17/2013,3/21/2014,0.2856,0,0,1839.75,1839.75
SPX,3/22/2014,1430,p,^SPX,12/17/2013,3/21/2014,0.2664,2,8,1839.75,1839.75
SPX,3/22/2014,1440,c,^SPX,11/19/2013,3/21/2014,0.2807,0,0,1839.75,1839.75
SPX,3/22/2014,1440,p,^SPX,11/19/2013,3/21/2014,0.2668,0,7,1839.75,1839.75
SPX,3/22/2014,1450,c,^SPX,3/18/2013,3/21/2014,0.2766,0,872,1839.75,1839.75
SPX,3/22/2014,1450,p,^SPX,3/18/2013,3/21/2014,0.2625,20,47832,1839.75,1839.75
SPX,3/22/2014,1460,c,^SPX,11/19/2013,3/21/2014,0.2715,0,0,1839.75,1839.75
SPX,3/22/2014,1460,p,^SPX,11/19/2013,3/21/2014,0.2586,0,3,1839.75,1839.75
SPX,3/22/2014,1470,c,^SPX,12/17/2013,3/21/2014,0.2672,0,0,1839.75,1839.75
SPX,3/22/2014,1470,p,^SPX,12/17/2013,3/21/2014,0.2551,0,1,1839.75,1839.75
SPX,3/22/2014,1475,c,^SPX,3/18/2013,3/21/2014,0.2621,0,95,1839.75,1839.75
SPX,3/22/2014,1475,p,^SPX,3/18/2013,3/21/2014,0.2532,17,31496,1839.75,1839.75
SPX,3/22/2014,1480,c,^SPX,11/19/2013,3/21/2014,0.2627,0,1,1839.75,1839.75
SPX,3/22/2014,1480,p,^SPX,11/19/2013,3/21/2014,0.2509,0,25,1839.75,1839.75
SPX,3/22/2014,1490,c,^SPX,12/17/2013,3/21/2014,0.2581,0,0,1839.75,1839.75
SPX,3/22/2014,1490,p,^SPX,12/17/2013,3/21/2014,0.2474,0,0,1839.75,1839.75
SPX,3/22/2014,1500,c,^SPX,3/18/2013,3/21/2014,0.2541,2,8374,1839.75,1839.75
SPX,3/22/2014,1500,p,^SPX,3/18/2013,3/21/2014,0.2437,4,66892,1839.75,1839.75
SPX,3/22/2014,1510,c,^SPX,12/17/2013,3/21/2014,0.25,0,0,1839.75,1839.75
SPX,3/22/2014,1510,p,^SPX,12/17/2013,3/21/2014,0.2394,0,5,1839.75,1839.75
SPX,3/22/2014,1520,c,^SPX,11/19/2013,3/21/2014,0.245,0,1,1839.75,1839.75
SPX,3/22/2014,1520,p,^SPX,11/19/2013,3/21/2014,0.2364,0,4321,1839.75,1839.75
SPX,3/22/2014,1525,c,^SPX,3/18/2013,3/21/2014,0.2427,0,2009,1839.75,1839.75
SPX,3/22/2014,1525,p,^SPX,3/18/2013,3/21/2014,0.2345,0,19943,1839.75,1839.75
SPX,3/22/2014,1530,c,^SPX,12/17/2013,3/21/2014,0.2405,0,0,1839.75,1839.75
SPX,3/22/2014,1530,p,^SPX,12/17/2013,3/21/2014,0.2325,0,0,1839.75,1839.75
SPX,3/22/2014,1540,c,^SPX,11/19/2013,3/21/2014,0.2365,0,0,1839.75,1839.75
SPX,3/22/2014,1540,p,^SPX,11/19/2013,3/21/2014,0.2283,0,0,1839.75,1839.75
BSZ,3/22/2014,1550,c,^SPX,12/23/2013,3/21/2014,0.05,0,0,1948.18,1948.18
SPX,3/22/2014,1550,c,^SPX,3/18/2013,3/21/2014,0.2323,0,27177,1839.75,1839.75
BSZ,3/22/2014,1550,p,^SPX,12/23/2013,3/21/2014,0.1607,0,0,1948.18,1948.18
SPX,3/22/2014,1550,p,^SPX,3/18/2013,3/21/2014,0.224,1,45126,1839.75,1839.75
SPX,3/22/2014,1560,c,^SPX,11/19/2013,3/21/2014,0.2257,0,2,1839.75,1839.75
SPX,3/22/2014,1560,p,^SPX,11/19/2013,3/21/2014,0.2207,52,4742,1839.75,1839.75
SPX,3/22/2014,1570,c,^SPX,12/17/2013,3/21/2014,0.2217,0,0,1839.75,1839.75
SPX,3/22/2014,1570,p,^SPX,12/17/2013,3/21/2014,0.2165,0,0,1839.75,1839.75
SPX,3/22/2014,1575,c,^SPX,3/18/2013,3/21/2014,0.2217,0,6286,1839.75,1839.75
SPX,3/22/2014,1575,p,^SPX,3/18/2013,3/21/2014,0.2146,21,25915,1839.75,1839.75
SPX,3/22/2014,1580,c,^SPX,11/19/2013,3/21/2014,0.2195,0,10,1839.75,1839.75
SPX,3/22/2014,1580,p,^SPX,11/19/2013,3/21/2014,0.2132,16,116,1839.75,1839.75
SPX,3/22/2014,1590,c,^SPX,12/17/2013,3/21/2014,0.2155,0,0,1839.75,1839.75
SPX,3/22/2014,1590,p,^SPX,12/17/2013,3/21/2014,0.2096,1,1,1839.75,1839.75
SPX,3/22/2014,1600,c,^SPX,3/18/2013,3/21/2014,0.2112,1,12622,1839.75,1839.75
BSZ,3/22/2014,1600,c,^SPX,12/23/2013,3/21/2014,0.05,0,0,1948.18,1948.18
BSZ,3/22/2014,1600,p,^SPX,12/23/2013,3/21/2014,0.1406,0,0,1948.18,1948.18
SPX,3/22/2014,1600,p,^SPX,3/18/2013,3/21/2014,0.2047,2063,42452,1839.75,1839.75
SPX,3/22/2014,1610,c,^SPX,12/17/2013,3/21/2014,0.2059,0,0,1839.75,1839.75
SPX,3/22/2014,1610,p,^SPX,12/17/2013,3/21/2014,0.2019,1,93,1839.75,1839.75
SPX,3/22/2014,1620,c,^SPX,11/19/2013,3/21/2014,0.2036,0,0,1839.75,1839.75
SPX,3/22/2014,1620,p,^SPX,11/19/2013,3/21/2014,0.1979,2520,280,1839.75,1839.75
SPX,3/22/2014,1625,c,^SPX,3/18/2013,3/21/2014,0.2002,0,13395,1839.75,1839.75
SPX,3/22/2014,1625,p,^SPX,3/18/2013,3/21/2014,0.1962,41,33575,1839.75,1839.75
SPX,3/22/2014,1630,c,^SPX,12/17/2013,3/21/2014,0.1997,0,1,1839.75,1839.75
SPX,3/22/2014,1630,p,^SPX,12/17/2013,3/21/2014,0.1941,2,2604,1839.75,1839.75
SPX,3/22/2014,1640,c,^SPX,11/19/2013,3/21/2014,0.1959,0,2,1839.75,1839.75
SPX,3/22/2014,1640,p,^SPX,11/19/2013,3/21/2014,0.1906,26,844,1839.75,1839.75
SPX,3/22/2014,1650,c,^SPX,3/18/2013,3/21/2014,0.1921,0,19805,1839.75,1839.75
BSZ,3/22/2014,1650,c,^SPX,12/23/2013,3/21/2014,0.05,0,0,1948.18,1948.18
BSZ,3/22/2014,1650,p,^SPX,12/23/2013,3/21/2014,0.1225,0,0,1948.18,1948.18
SPX,3/22/2014,1650,p,^SPX,3/18/2013,3/21/2014,0.1878,2674,53791,1839.75,1839.75
SPX,3/22/2014,1660,c,^SPX,11/19/2013,3/21/2014,0.1874,0,0,1839.75,1839.75
SPX,3/22/2014,1660,p,^SPX,11/19/2013,3/21/2014,0.1843,0,437,1839.75,1839.75
SPX,3/22/2014,1670,c,^SPX,12/17/2013,3/21/2014,0.1836,0,0,1839.75,1839.75
SPX,3/22/2014,1670,p,^SPX,12/17/2013,3/21/2014,0.1801,0,5331,1839.75,1839.75
SPX,3/22/2014,1675,c,^SPX,3/18/2013,3/21/2014,0.1818,0,12478,1839.75,1839.75
SPX,3/22/2014,1675,p,^SPX,3/18/2013,3/21/2014,0.179,30,36302,1839.75,1839.75
SPX,3/22/2014,1680,c,^SPX,11/19/2013,3/21/2014,0.1799,0,0,1839.75,1839.75
SPX,3/22/2014,1680,p,^SPX,11/19/2013,3/21/2014,0.1772,2,4853,1839.75,1839.75
SPX,3/22/2014,1690,c,^SPX,12/17/2013,3/21/2014,0.1765,0,0,1839.75,1839.75
SPX,3/22/2014,1690,p,^SPX,12/17/2013,3/21/2014,0.1734,1,94,1839.75,1839.75
BSZ,3/22/2014,1700,c,^SPX,12/23/2013,3/21/2014,0.05,0,0,1948.18,1948.18
SPX,3/22/2014,1700,c,^SPX,3/18/2013,3/21/2014,0.173,90,20461,1839.75,1839.75
BSZ,3/22/2014,1700,p,^SPX,12/23/2013,3/21/2014,0.1072,0,0,1948.18,1948.18
SPX,3/22/2014,1700,p,^SPX,3/18/2013,3/21/2014,0.1704,3715,40209,1839.75,1839.75
SPX,3/22/2014,1705,c,^SPX,12/10/2013,3/21/2014,0.1712,0,0,1839.75,1839.75
SPX,3/22/2014,1705,p,^SPX,12/10/2013,3/21/2014,0.1681,0,16,1839.75,1839.75
SPX,3/22/2014,1710,c,^SPX,12/10/2013,3/21/2014,0.1694,0,26,1839.75,1839.75
SPX,3/22/2014,1710,p,^SPX,12/10/2013,3/21/2014,0.1665,4,31,1839.75,1839.75
SPX,3/22/2014,1715,c,^SPX,12/10/2013,3/21/2014,0.1677,0,0,1839.75,1839.75
SPX,3/22/2014,1715,p,^SPX,12/10/2013,3/21/2014,0.1647,0,2,1839.75,1839.75
SPX,3/22/2014,1720,c,^SPX,11/19/2013,3/21/2014,0.166,1,83,1839.75,1839.75
SPX,3/22/2014,1720,p,^SPX,11/19/2013,3/21/2014,0.163,137,2210,1839.75,1839.75
SPX,3/22/2014,1725,c,^SPX,3/18/2013,3/21/2014,0.1641,10,18451,1839.75,1839.75
SPX,3/22/2014,1725,p,^SPX,3/18/2013,3/21/2014,0.1614,2006,26334,1839.75,1839.75
SPX,3/22/2014,1730,c,^SPX,12/10/2013,3/21/2014,0.1625,0,102,1839.75,1839.75
SPX,3/22/2014,1730,p,^SPX,12/10/2013,3/21/2014,0.1601,0,302,1839.75,1839.75
SPX,3/22/2014,1735,c,^SPX,12/10/2013,3/21/2014,0.1607,0,50,1839.75,1839.75
SPX,3/22/2014,1735,p,^SPX,12/10/2013,3/21/2014,0.1584,0,16,1839.75,1839.75
SPX,3/22/2014,1740,c,^SPX,11/19/2013,3/21/2014,0.1586,10,6,1839.75,1839.75
SPX,3/22/2014,1740,p,^SPX,11/19/2013,3/21/2014,0.1572,2,2479,1839.75,1839.75
SPX,3/22/2014,1745,c,^SPX,12/10/2013,3/21/2014,0.157,0,0,1839.75,1839.75
SPX,3/22/2014,1745,p,^SPX,12/10/2013,3/21/2014,0.1559,0,2,1839.75,1839.75
SPX,3/22/2014,1750,c,^SPX,3/18/2013,3/21/2014,0.1555,75,36724,1839.75,1839.75
BSZ,3/22/2014,1750,c,^SPX,12/23/2013,3/21/2014,0.05,0,0,1948.18,1948.18
SPX,3/22/2014,1750,p,^SPX,3/18/2013,3/21/2014,0.1539,4492,41066,1839.75,1839.75
BSZ,3/22/2014,1750,p,^SPX,12/23/2013,3/21/2014,0.0921,0,0,1948.18,1948.18
SPX,3/22/2014,1755,c,^SPX,12/10/2013,3/21/2014,0.1535,0,120,1839.75,1839.75
SPX,3/22/2014,1755,p,^SPX,12/10/2013,3/21/2014,0.1524,0,123,1839.75,1839.75
SPX,3/22/2014,1760,c,^SPX,11/19/2013,3/21/2014,0.1518,0,200,1839.75,1839.75
SPX,3/22/2014,1760,p,^SPX,11/19/2013,3/21/2014,0.1508,0,1671,1839.75,1839.75
SPX,3/22/2014,1765,c,^SPX,12/10/2013,3/21/2014,0.1503,0,3415,1839.75,1839.75
SPX,3/22/2014,1765,p,^SPX,12/10/2013,3/21/2014,0.1491,0,3415,1839.75,1839.75
SPX,3/22/2014,1770,c,^SPX,12/10/2013,3/21/2014,0.1487,0,12419,1839.75,1839.75
SPX,3/22/2014,1770,p,^SPX,12/10/2013,3/21/2014,0.1475,0,12415,1839.75,1839.75
SPX,3/22/2014,1775,c,^SPX,3/18/2013,3/21/2014,0.147,0,34976,1839.75,1839.75
SPX,3/22/2014,1775,p,^SPX,3/18/2013,3/21/2014,0.1458,379,32261,1839.75,1839.75
SPX,3/22/2014,1780,c,^SPX,11/19/2013,3/21/2014,0.1455,0,10312,1839.75,1839.75
SPX,3/22/2014,1780,p,^SPX,11/19/2013,3/21/2014,0.1442,30,9992,1839.75,1839.75
SPX,3/22/2014,1785,c,^SPX,12/10/2013,3/21/2014,0.1435,0,5279,1839.75,1839.75
SPX,3/22/2014,1785,p,^SPX,12/10/2013,3/21/2014,0.1427,1540,4847,1839.75,1839.75
SPX,3/22/2014,1790,c,^SPX,12/10/2013,3/21/2014,0.1418,10,2463,1839.75,1839.75
SPX,3/22/2014,1790,p,^SPX,12/10/2013,3/21/2014,0.1409,5,2303,1839.75,1839.75
SPX,3/22/2014,1795,c,^SPX,12/10/2013,3/21/2014,0.1402,0,16371,1839.75,1839.75
